wallet,CyberKongz Genesis,CyberKongz Babies,CyberKongz VX,CyberKongz Genkai,CyberKongz VX (Ronin),CyberKongz Genkai (Ronin),CyberKongz VX (Any),CyberKongz Genkai (Any)
0x08aabaa00d5d93bc48955ad9115d2a494c7ddec6,0,0,1,0,0,0,1,0
0x08bcab1f9d64e61b78b7e52a1f031b68199ac71e,0,0,0,0,9,0,9,0
0x08c0fd8fff844d39f7ed1b24a8146e04b52cb16a,0,0,1,0,0,0,1,0
0x08c27ec16c4eff722bddd6f45f14cd2b3a77e6fc,0,0,0,0,0,1,0,1
0x08c58b3988de06cf2fad77e1f2f40f94d98bd30f,0,0,1,0,0,0,1,0
0x08d0f32225bc9800b41a86a5060336d0f629aab1,0,0,0,0,0,1,0,1
0x08d7b5851a555694b0e091f54f7ecd3f22b01aed,0,0,1,0,0,0,1,0
0x08d908b0e58d0fe5493b5f7670802552eb9959e9,0,9,0,0,0,0,0,0
0x08eb2c94ee26c9e9fd79f856b2402b53e14cd5b8,0,0,0,0,0,1,0,1
0x08f3f21a7c85011b0f52a5fd45595c9a78825a8b,0,1,0,0,0,0,0,0
0x090d28f9ce223f417603cae5b30b4cfacf6bc75b,0,0,0,0,0,1,0,1
0x092a37c288d170e08b7a444453031edd0e9edba0,0,0,0,0,0,2,0,2
0x092cff73c77a9de794d25b0088ded0e430733dbb,0,1,0,2,0,0,0,2
0x092e6d8b493910dd5e66b9755e238e2eea721444,0,0,0,0,0,11,0,11
0x0937c44374420173de35ee97a059086a5d01dd05,0,0,0,1,0,0,0,1
0x093a1a950b1aea9861c088db7024f04e5b54b36a,0,0,1,0,0,0,1,0
0x095219f1fe954086224a6d784797188ccdbcb4bb,0,0,0,0,3,1,3,1
0x095551fe5237ce1f0be8016da0af07ddeefccfe5,0,1,0,0,0,0,0,0
0x09647dfcf43505cdbeb37339304a9eb09f6504c4,0,1,0,1,0,0,0,1
0x0965157702c002955b9a7ed6be489d5e345f36cc,0,0,0,0,0,1,0,1
0x096aa80d5c3a96cf9ef241640b1f6be3984c187a,0,0,0,0,0,3,0,3
0x097186e9f5e08ae7db77755386ff4a34765e8a70,0,0,0,0,22,48,22,48
0x097212bdd2a753734ee717f2c1de3c731facddaa,0,0,0,0,6,8,6,8
0x0973eee2034128b456d6ab4f01d8883f3a69c914,0,0,1,0,0,0,1,0
0x0974ff7e79d93c462421f23520c0e6ba300dcb97,0,0,3,0,0,0,3,0
0x09799cb94dd3d9f6f572a38cd837d000d3815eac,0,0,0,0,0,1,0,1
0x097c3f4e449ce84edea4ccaf0a87102ca4f75cff,0,0,1,0,0,0,1,0
0x0980490630587e0cc131a6dce96b2bcbd4286395,0,0,1,0,0,0,1,0
0x0983978c0f5ae2657a341d967ee2cdd7067455c8,0,0,0,0,10,13,10,13
0x099b939c9abe0c146a3c915ef065161607e75ac2,0,0,0,1,0,0,0,1
0x099fa51adb19ce28a74d3125493ba162adfa3032,0,0,0,3,0,0,0,3
0x09a1501c344d97a893b8a19112089fdf3d06097f,0,0,0,0,0,1,0,1
0x09b1c90047fe6998764081e7c4bdd68c3c0f0c28,0,1,0,0,1,4,1,4
0x09bcb1d4290ccdd27cd2669fda4016ea26a5332c,0,1,0,0,0,0,0,0
0x09c345a9d7763531123adf3c6843c3e735acf25c,0,0,0,0,0,1,0,1
0x09dc47c3c21a11f41e25a058c1dfc07951661c22,0,1,0,0,0,0,0,0
0x09df916d03a003b5edac1f09c2213c6fe17dda05,0,1,1,1,0,0,1,1
0x09e480e968f7e90e0dd0bf2f6910a73134c969e2,0,0,1,1,0,0,1,1
0x09e96e5aa172a4c0aa5163e1886e4d8da0f1606c,0,0,0,0,3,0,3,0
0x09eb52aa48662e3aa3c74300a0e795bc29fae5f2,0,0,0,2,0,0,0,2
0x09f9fe09958bbc6dc0ffe17799e4eb80a0d6c175,0,0,0,0,0,1,0,1
0x0a0d4961f5caafb39d7489b4147792c79c1ee0bd,0,0,0,0,9,4,9,4
0x0a149ed9dc2d03faee1128100669e9ea27292473,0,0,1,0,0,0,1,0
0x0a15ea04df2cf3b781e0c4500e485c874567619e,0,0,0,0,0,1,0,1
0x0a388bf61652ba59e9e75e6efd9d91a58d3b17fd,0,0,1,0,0,0,1,0
0x0a46e29fbb817ee594d08d4493a65b6e36581e65,0,0,0,1,0,0,0,1
0x0a553cad4e8e5ffe8468f954b085aa16347a4f22,0,0,0,1,0,0,0,1
0x0a5a68513972f92186f153f8c80b374262623038,0,0,0,0,1,11,1,11
0x0a5e7d98d97ec9a8aea5b32b636d013cb83275f2,0,0,0,0,0,1,0,1
0x0a62fdad8a7c6705e700a8221b662f41cd94b538,0,0,0,0,0,1,0,1
0x0a69f5818abcb8036b596cc1d7b4c8950e6c78e8,0,0,0,2,0,0,0,2
0x0a7aba401c90cce7c2cb244081414ad44b6499e5,0,0,0,1,0,0,0,1
0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,0,0,0,0,0,1,0,1
0x0a8c844194c2962e0f1761a3394039e802eae546,0,0,0,0,0,2,0,2
0x0a8f7acafecb3038c328ea45843a7069c87d2bac,0,0,0,0,1,0,1,0
0x0a9b1dbb1b71519eac654d9a86ed27454168cd91,0,0,0,0,0,1,0,1
0x0aa8010ead22f1802d0b591a494af3ddc9f29b5b,0,0,0,0,1,0,1,0
0x0abf64e25559d314eb34d4260e56c1f069e83355,0,0,1,0,0,0,1,0
0x0ad0397328e534c0c36f93a26dcc7175332cfb71,0,0,0,0,0,2,0,2
0x0ad3e83bbda3b6d91e3983cc92550a497565f6b1,0,1,0,1,0,0,0,1
0x0ae2a25f329c946b6e1a8745b40ec4d463e8f955,0,1,0,1,0,0,0,1
0x0ae65cb997f71635e14544e2b9bc6e089272d3cc,0,1,0,1,0,0,0,1
0x0ae8de9e46e93b5159cf3c316a51d0325d92198b,0,0,0,0,2,8,2,8
0x0af1c3e5de8d579f671d4d49fa230057629abcb8,0,0,1,0,0,0,1,0
0x0b08ba80b90146667b7a31380c420ff4b9fd5a0d,0,1,0,0,0,0,0,0
0x0b1234bc1dea2f322aece0c2c991290e3dc197ba,0,0,0,0,0,1,0,1
0x0b1e143a660d3ce05eee3216afa6f75f8eef8656,0,0,0,0,0,1,0,1
0x0b250b69dc18fceeb050b50eac6c635684d26067,0,0,1,0,0,0,1,0
0x0b319d0363b92842eabdbb6f6cffaef03206fca6,0,0,0,0,0,4,0,4
0x0b4a7ea250b8469495472f7c602167cb109fad49,0,0,0,1,0,0,0,1
0x0b4fbdeadc2311f691b67a7bfc77ef7f3e2f8b61,0,0,1,0,0,0,1,0
0x0b540fd8d19201382c6fc49f89681a739daa2909,0,0,0,0,155,63,155,63
0x0b5754b63df612fd9b1c0690e5716b65272ad8d4,0,0,1,0,0,0,1,0
0x0b592ce643ae76bc25fcfa7c11727922eb9bcfc8,0,0,0,0,0,2,0,2
0x0b61a0df26ef9b266ac96a847b0a120ba9fc0140,0,0,0,0,8,0,8,0
0x0b6dbf65a0c016f243c5c1bc043e6c1878729320,0,0,0,0,2,1,2,1
0x0b73be19d08d886970a3108da2660eedd2102039,0,0,0,0,0,3,0,3
0x0b8202f0e0f992a6b8fca17628349583de1f7c78,0,0,0,1,0,0,0,1
0x0b851944a53f7d3d76961f4bf280d73e958b6393,0,0,0,0,0,1,0,1
0x0b8644c87752cbfe483d1bcc42ba875ef426d8f2,0,0,0,0,0,1,0,1
0x0b891210c148ea20813a1a39bd597070d4840766,0,0,0,0,0,1,0,1
0x0b8e2f0c4816d4ceac9322c0dc6e4c9f9413ea73,0,0,0,0,1,0,1,0
0x0b9f0d56d0b22dea0b167deb5512cc304b0f0d61,0,0,0,0,0,1,0,1
0x0ba6d7ad925eeaf7221e11bc5642020feb2c9407,0,0,2,0,0,0,2,0
0x0bac1e208a9a2b202d4b912fad299c30a2714999,0,0,1,1,0,0,1,1
0x0bbabfdfee9705159fe38cf799f89239f1b5d836,0,0,0,0,3,1,3,1
0x0bcd19fc2e6e154efd9457a37a5520acf3638af1,0,1,0,0,3,1,3,1
0x0be402807ff2b86099cbfb736f41ccb09c08d726,0,0,0,0,0,2,0,2
0x0be8ad2dfee7f1a3fd8f7af66b4ac6e92f31d219,0,1,0,0,6,21,6,21
0x0bf199da987f940563335434e0fa218b12646255,0,1,0,1,0,0,0,1
0x0bf75cc9f0755cc211ca968cb722cdf472430fb8,2,1,10,2,4,0,14,2
0x0bf8897ee519fbfc60e70300c1eb51dd439ba5a5,0,0,1,0,0,0,1,0
0x0c0b7340238e3c88b80790c4066f0a9f71932a87,0,0,0,0,0,2,0,2
0x0c10ef1c6ffaf4383f3b6c3bf0926e00b9ddb549,0,0,0,0,1,1,1,1
0x0c142d0f15ee1ec4c766b09f2ad0b5307a61c8df,0,0,0,0,0,1,0,1
0x0c16d08cdd114f9830d3cbb1045df4e8da6bae8c,0,1,0,3,0,0,0,3
0x0c1d244c3b60070b92d5f199a5b5575a34ee408a,0,0,1,0,0,0,1,0
0x0c2dbe1d667848405519a2f93644d55abea9265c,0,0,1,0,0,0,1,0
0x0c2f5a5931a9cd50c9d22832bd5748a6fee5f849,0,0,0,0,1,1,1,1
0x0c37ddfded1ffb79706d69c1142024f3325adea3,0,0,1,0,0,0,1,0
0x0c4d009aac20718aa3faa7a5a5ad112d778475d2,1,2,0,0,7,4,7,4
0x0c601920a6a7357052ca0383ec8c6d89fd88b245,0,0,1,0,0,0,1,0
0x0c736e9d22781264cc4e5570502417eefc4c77de,0,0,0,0,8,5,8,5
0x0c80bfe2966a477464408e1f6f81ed587e79d3dd,0,0,0,0,0,3,0,3
0x0c81e4fd467f5d767078b5705b0e714849955c4b,0,0,0,0,0,10,0,10
0x0c943ae50d387acdbc1d67cbb548be04e9fa930d,1,11,0,0,0,0,0,0
0x0cb5fa575b5843ecf136dbf5dc737f41bedf85b2,0,0,1,0,0,0,1,0
0x0cbdc005c32791752aa2c6608764fd6e8c0932d0,0,0,1,0,0,0,1,0
0x0ccccc1967878915f43ce13415236f661f05c866,0,0,0,0,0,8,0,8
0x0ccf0d18002c0af46bd0844a0f0f54fce099c945,0,0,1,0,0,0,1,0
0x0cd93ab417c6db5edc56c2186fe6332df29c8845,0,0,0,1,0,0,0,1
0x0ce02d3a89efa218cd0f486514cae77d74b88bee,0,1,0,0,0,0,0,0
0x0cf254644b1a77feb10e9b05d8011bb66940b1d7,0,0,0,0,0,14,0,14
0x0cf8ff40a508bdbc39fbe1bb679dcba64e65c7df,0,0,0,0,154,118,154,118
0x0cf952c0918bb25444cd114a4478d45245e53838,0,0,0,0,0,1,0,1
0x0d176981c09c0520c3698fb14a55b840c443b9db,0,0,0,0,2,42,2,42
0x0d191f0b8d244f0f6a253189a9eff83f9c5708d3,0,0,0,0,0,1,0,1
0x0d368d006cfa3637904cc8c0adcaf9e4b6220c64,0,0,0,0,0,1,0,1
0x0d388658633418e8e51a7cf67c7059f863f053d9,0,0,1,5,0,0,1,5
0x0d439b33d96f506e5ba39e77b322fcc1afee0c77,0,0,0,0,0,1,0,1
0x0d4968cb1c8bda85ce494386a7060e7b89554e2c,0,0,0,0,0,1,0,1
0x0d4a6f01668ef61cdbf885186c8793236b67c358,0,0,0,0,0,1,0,1
0x0d51d9d2340c94b381cb14ca27e387a0dc00ef19,1,0,0,7,5,0,5,7
0x0d5672391c015c4894ebc221027d1ec668121218,0,0,0,0,0,1,0,1
0x0d57082dd4440292ce34f02e1781f5f9cc70f5c5,0,0,0,0,5,0,5,0
0x0d5fea7fb04ca674f2db4eb4cd324257d59279a6,0,0,1,1,0,0,1,1
0x0d605cfadf1a7731f00be1cc5d9117cb21236cc9,0,0,0,0,0,1,0,1
0x0d6d0d6a819a912659398873a694189fb689ccf4,0,0,0,0,1,6,1,6
0x0d76461aa04e1ca42730aac61df11e4a47164e48,1,0,8,2,0,0,8,2
0x0d76da6d04765c66cfd5a774223d3af5d6a84fc1,0,0,1,0,0,0,1,0
0x0d932eb22c1e68b2209b01181e5bfd7a7faa3088,1,0,0,0,0,0,0,0
0x0da31e622c4ef5202f7724d23123a62ea1404f64,0,0,1,0,0,0,1,0
0x0da42cf5a5bbb62b85d9383cab2eed23149133ba,0,0,0,0,0,1,0,1
0x0da62e7f0fe2e0c99bb96fc65e9ea19bd317f857,1,8,0,10,0,0,0,10
0x0da9be8743ffb40f0fdcda41e03f9b4025eb8ea1,1,0,0,2,0,0,0,2
0x0dad5ac8999ba6661a27d6338d326847ebea9de4,0,0,0,0,0,2,0,2
0x0dad6d95c200c41c55f80590c85ec5178bee9313,0,0,1,0,0,0,1,0
0x0db1f663d464863336712e8fd5c6e64e5dc7f568,0,0,0,0,5,16,5,16
0x0dba82bdb1fd3f328f8c79afcef24027f5ee9de8,0,1,1,0,0,0,1,0
0x0dbb08f59bb20d9d2f5e1e0a37b41d8ce4753e79,0,0,1,0,0,0,1,0
0x0dcbe777ab2bfbe7a3f9e5f5f3120418af31383a,0,0,0,0,4,0,4,0
0x0dd065b2bb9d98a0b646eda059fc351bdbf0f5d1,0,0,0,2,0,0,0,2
0x0dd9efaebf0021de6b82c0b2dd92b1f5c6a2c4e8,0,0,1,0,0,0,1,0
0x0dda2e19a9b165798e86d1736491bb4fbd408b81,0,4,2,1,0,0,2,1
0x0ddafb4c1885df3088f21403dadc69e0b6e963d2,0,0,1,0,0,0,1,0
0x0ddb71649ac2799a805b14dbee7239275c5f27f7,0,0,0,0,0,1,0,1
0x0dde494605c65d63b9af42e506cf2970bf8f9927,0,0,0,4,0,0,0,4
0x0de5c80586d8b420c6f4cd8a776234421226b649,0,0,0,0,9,0,9,0
0x0df298289c85dfb4a6a240d469605ef26f5e103e,0,0,0,0,0,2,0,2
0x0dfb8c595ce9111ca9cf5b24c72187f52165e9ff,0,0,1,0,0,0,1,0
0x0e04398369ef17e4d99f3eef1046ebc6dc39ef35,0,0,0,1,0,0,0,1
0x0e14fcedc3f1469b367aadaabf3aafeaba97ced1,0,1,0,0,0,0,0,0
0x0e2008ca06816d02e31146587de1ab678fd509ac,0,1,0,1,0,0,0,1
0x0e2019e5abbd8d62c801bf36b1aeec730902b22f,0,1,0,0,0,0,0,0
0x0e245e7f432dc5f464b953796f4d2dbcdcd7a2a6,0,0,1,0,0,0,1,0
0x0e2d2934bff6ff9819a7dd7d7d004f893387ceb8,0,0,0,0,1,0,1,0
0x0e4bebd66e8340d549ea1d05fe1545aec42b2908,0,0,1,0,0,0,1,0
0x0e5ae10bf86156d0015655ba242e5235f79664ad,0,0,1,0,0,0,1,0
0x0e616785638663c88a493a82972e2f9cadaab4bc,0,0,0,2,0,0,0,2
0x0e6f415fea396f980d8c21e5b738beba2f7d2f04,0,0,0,1,0,0,0,1
0x0e799c261125e9039cc5ef0653c6dcccecc7f929,0,0,0,0,1,2,1,2
0x0e88a88a47b9c371e0b7b278cda63111f5f31f84,0,0,0,0,0,3,0,3
0x0e89aba9d94050ae1645526e9924772c218a4564,0,0,1,0,0,0,1,0
0x0e8cb007d7fe291d275cd83c18b4a7eefa112d62,0,0,0,0,0,1,0,1
0x0eb3dcf233ddf60917ec000b419cb9eaa95a88ee,0,0,2,0,0,0,2,0
0x0eb5e1e4bccd517c085adb983c7e8b08f6c5b9ae,0,0,0,1,0,0,0,1
0x0eb9cb13251e5a4894bc6771b83b51c33c03967e,0,0,1,0,0,0,1,0
0x0ec994c3a190e91d7c069765b3e38678720ca9cd,0,0,0,0,0,1,0,1
0x0ecaf988e192855d901fb6048b153fb0bb61397d,0,1,0,1,0,0,0,1
0x0ed242ca33384f38b05981eb4c56fbb64fda999e,0,0,0,0,0,3,0,3
0x0ed599b7719043dc1b0ff73be9e74af3d5abadb5,0,1,0,1,0,0,0,1
0x0edb20dd5fe4f2e6ac3f58f304ac071273893888,0,0,0,0,0,1,0,1
0x0eeaa25ba8a29fc34c91d5fcb8ca66b1f79d7981,0,0,1,0,0,0,1,0
0x0eee3a65abd51492ae9ac5c43046cfb9799cc66a,0,0,1,0,0,0,1,0
0x0ef31f4eee86cd9ca669ebdca9d80e992938e902,0,0,0,0,0,1,0,1
0x0f086d4ca0713b673b9d949b45277644b076e6c8,0,0,1,0,0,0,1,0
0x0f13ae1a4db3ead103e2ad6d26a3ab500e098524,0,0,0,0,0,3,0,3
0x0f193e16e041e5f77e7e335bca4b5569793b2a94,0,0,0,1,0,0,0,1
0x0f2749554a7902fcdd165b72203815a432896368,0,3,0,1,0,0,0,1
0x0f341830a6fcdfad3efc6f95d30d87f2b20a86ad,0,1,0,0,0,0,0,0
0x0f3cee0943a686d9b414d4b36ff111e83624256a,0,0,0,1,0,0,0,1
0x0f4b9f3a0fbf3d0ecd4385b1c34da2f16e0aaf44,0,2,1,1,0,0,1,1
0x0f55aead198c43a36a358b13501806841c845519,0,0,0,0,1,1,1,1
0x0f5d7f23e215e8a98fd9dfddd8540b70adcc26e6,0,1,0,1,0,0,0,1
0x0f6c74d8e2ab6ec684ac420f14d46c8e29bc0fc1,0,0,0,0,3,1,3,1
0x0f7007963b57f9a99a48065c6263366c9162434a,0,0,1,0,0,0,1,0
0x0f73622476e604d34ddf24ef4d709968a264a259,0,1,0,0,0,1,0,1
0x0f7a303222fdd8a6ef67e1f67e8bbf1b9ce9484a,0,0,0,1,0,0,0,1
0x0f7d975a287b361be933b7fae722395b548b70d0,0,0,1,0,0,0,1,0
0x0f80afc7d2590f874c45b5142ec4463f5c413469,0,1,10,80,0,0,10,80
0x0f81b6d9a45f22d7f21b7ae829d6f073d5a9890b,0,0,1,0,0,0,1,0
0x0f8dfce8fff06680c903ee445fd10cf752f58948,0,0,0,0,0,1,0,1
0x0f92aa8b715f49f32b62d51fff9e09f61d5b153e,0,0,1,0,0,0,1,0
0x0f9b4132f733e9fb757d597b7419f41b9109c7eb,0,0,0,0,0,92,0,92
0x0fb0cc9ca7dbee2c857f5a38b77d921176447a44,0,0,0,1,0,0,0,1
0x0fb4b68aecd90672fda1fb81ec5441900db92d5b,0,0,0,0,0,1,0,1
0x0fb7f9eb8e9bee4dd70dc334b94dee2621a32fb3,0,1,0,0,0,0,0,0
0x0fc8e96be0a1d289a15af2a638be024846634825,0,0,0,0,0,1,0,1
0x0fcb7f4540012e3193458865c77bbc755514ed08,0,1,0,2,0,0,0,2
0x0fcbf8b5718d2ebd3c0bf96bba745e70cfb4b0fb,0,1,0,1,0,0,0,1
0x0fd144793b46a157549c54755f71f91ff19af972,0,1,1,1,0,0,1,1
0x0fd3962e334bde07559a7377de08f57ee74b2195,0,0,1,0,0,0,1,0
0x0fd64eef118f88ea4886f01e4af1c373bbb6b286,0,0,0,0,0,5,0,5
0x0fe0195a4c82081a477b2dea7a74fbbfa78b0588,0,0,0,0,0,1,0,1
0x0fe68a859a8fb115699176b5af2d3c1c36307890,0,0,0,0,0,1,0,1
0x0fe85d7e3f504b6aba5f87032736d4be8dad55d5,0,0,0,0,0,3,0,3
0x0ff86fbf5c56e0fd110536170f20bc1ba3f21ad1,0,0,0,0,0,1,0,1
0x1003cd38c0032d6ed5662dedd51e247de9c21298,0,0,1,0,0,0,1,0
0x10050348745af360132c4d539259571c68a0600f,0,0,2,0,0,0,2,0
0x100587f7920e001baa78e4de840689d10e257c9b,0,0,1,0,0,0,1,0
0x1007337a4c0b29254eb9c7cbc9a35a3a1df392c0,0,0,0,0,5,2,5,2
0x100cc859837de35b69fefaa1c3780ae0643264d9,0,0,0,0,0,1,0,1
0x100deb6ef0fb95b18c2534ac821c5fc3a3fab4b0,0,1,0,0,0,0,0,0
0x1012ec418b32c46649cc82531774950f7ebc62cc,0,0,0,0,0,2,0,2
0x1012f5f5bb588fee2cf00e3eadfa259fa6bad3fd,0,0,0,0,0,1,0,1
0x1024bce9888b18e1332ad6e6a48e60ba6c47e30f,0,0,11,0,0,0,11,0
0x102554cf6db57c2da8b82dba6fd8c5da793a8609,0,0,0,3,0,0,0,3
0x102a41d137ed481f7cadc075af4c14bed5e7cf16,0,0,1,0,0,0,1,0
0x102ee4bac840af5c14c73a0e446f2b5768977829,0,0,0,0,6,1,6,1
0x1037640576be281c632a506476710c9b9a036b9a,0,0,0,1,0,0,0,1
0x103c74b456b2dc3534a1ad04e81de9e85560fc94,0,1,2,0,0,0,2,0
0x10472fea972d9dde0c7ef98bd81209a4e4d13277,0,0,0,0,2,2,2,2
0x1054e94af269e3e4d45cce56e064c456ec611b4e,0,0,0,0,1,0,1,0
0x10590cf0e681fa63b0a3d6fa94a9346bfb63981e,0,1,6,0,0,0,6,0
0x105968670e5ffdcd12ad2d5d3481e60c9e87f7e7,0,0,0,0,0,3,0,3
0x105f102b8e77a46158eac2263658653a193bfbf7,0,5,0,0,0,0,0,0
0x10745bf2bbb9f034e3a53e71d7e9e9a2e103149b,2,0,0,0,0,0,0,0
0x107a23d354a4719d7e06a7f9a8d44e7abbeeeb8e,0,1,1,1,0,0,1,1
0x1087ef30d31359a09355a8a851180a81d0e812c3,0,0,0,2,0,0,0,2
0x1091a77bceb7dc73c1b7967b7d5308d0ec944b65,0,1,1,0,0,0,1,0
0x109740f7d37b0f79fb0a8bd2b45bac5a930ea00f,0,0,0,0,0,1,0,1
0x109ed8499715a6bd152831c34b6d25a0e5d51d16,0,0,0,4,0,0,0,4
0x10a2c688923f32b5f8ce70f7570080c724a59400,1,2,0,0,0,0,0,0
0x10aa3176fa855e77ba5578356d61a2a7b5e3623f,0,0,0,0,0,1,0,1
0x10ab9aefc2e700ed90b9946a116b23151a2de0e6,1,1,4,3,0,0,4,3
0x10ad610b55ff75d54118dace05074eb3a471c152,0,1,1,1,0,0,1,1
0x10aed6a1fc69d7b1989085a7a8fba14a9dc98efa,0,0,1,0,0,0,1,0
0x10af7887abbd0b499dd9023b28c309b16f262c80,0,0,0,0,0,1,0,1
0x10c555dff47f00af0c3081b95f9434753fffe9c1,0,1,0,0,0,0,0,0
0x10caae7488929d61472d3901232fd45941021d59,0,0,1,0,0,0,1,0
0x10d84e794ed22c22ba04da3b753deaefa01dc23c,0,0,1,0,0,0,1,0
0x10df29dec6d94805d45e0d48329b020b319004b6,0,1,0,2,0,0,0,2
0x10e4a958fa1b9abc7178da420f238ba0c810ae2a,0,0,0,0,0,1,0,1
0x10ebd975c2142ab4e1a0600d1152292870b30f6d,0,1,1,0,0,0,1,0
0x10f11eff8c75d3ef4f4b2f2ac40d1e1b433fc048,0,0,1,0,0,0,1,0
0x10fdd2ea9583fd9a9a52e84b8193dd41ec9b8804,0,3,0,0,0,0,0,0
0x110aab0a00100459dba13c661663bf2a52c3e362,0,0,0,0,0,1,0,1
0x110c67d435ffd263303f2256a43e4ecb1d2ef52b,0,0,0,3,0,0,0,3
0x1110361822c4014fa1f2ec71c9eb6679968937f7,0,0,0,0,0,1,0,1
0x1112906f7f8d4a82b57543026c62802592990895,0,0,0,0,0,1,0,1
0x1116245a2424bc24c563c25f261e4e156ffb0fc1,0,1,0,0,0,0,0,0
0x1118ee8acfd772e6f608c3a3e3d24eba5480b115,0,0,0,0,0,1,0,1
0x111b20dfa9942d2f6f7ab50e4e5e9014bf7a0b8b,0,0,0,0,2,0,2,0
0x112061f31ea7b9ee67a4864f1c2c615b0eeeb6bb,0,0,10,0,0,0,10,0
0x1120672057f6dbc49696a23ae690b20dd11ace67,0,1,0,0,0,0,0,0
0x112b3bc169f6426468bf6ac6c522f3b35184a85a,0,0,1,0,0,0,1,0
0x11302831dac338809ae423c53e597ef0df3ea48f,1,0,0,2,0,0,0,2
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0,0,3,0,0,0,3,0
0x1147beed75537f7f7e9f36f03737ee940533f548,0,0,0,0,0,2,0,2
0x114a3585d4fc0a442bc30ad932f91daaeaf544c7,3,12,0,0,0,0,0,0
0x114d39ed89ade7294a1f2b94955541fdf5889986,0,0,0,0,0,2,0,2
0x11529c351f9274715de08cf7b4c7173378a11570,0,0,0,0,0,1,0,1
0x115d1d01c5081778fcb410597376ac90c3641707,0,1,0,12,0,0,0,12
0x115fd33bde9177ff14059128459e0df186ae6e8c,0,0,0,0,1,1,1,1
0x116d7fd799d794e7fc6512d72e6d5f7b5f912229,0,0,0,1,0,0,0,1
0x11728354a617985944badeef849b9c118e90c0fb,0,0,0,0,0,2,0,2
0x1174a858f4de2d87db2e9df23d2984c00dd6d195,0,0,1,0,0,0,1,0
0x117706a09dafa1898f6829371593031c748c0d32,0,0,1,0,0,0,1,0
0x1177f98bf7277e4f23c248ec179f712f01fe83e9,0,0,0,0,0,2,0,2
0x1184b50ab01ec2d86f6dab73812c5a8db4534552,1,0,0,2,0,0,0,2
0x118b223a074c13efe0b3187cbc8616a6f3283de3,0,0,0,0,0,1,0,1
0x1198da15dfaa0053f74d828ceca41e2885705896,0,1,0,0,0,0,0,0
0x11a421229b22585335e98c44fe6c4abed45c5e36,0,0,1,0,0,0,1,0
0x11a8e49d95629784b1cbbe87d23791d08abdffb6,0,0,0,0,1,1,1,1
0x11b1579bd2bfb9ef946efc26cc5deabd8e5b4139,0,0,0,0,0,1,0,1
0x11b85260a3d5a59682e8503f791f6181e0e8ece7,0,0,1,0,0,0,1,0
0x11bd82e5cb3a20570ab69e677d58d955e2350d7d,0,0,0,0,0,10,0,10
0x11ca77a7ff3a14d992e70bf042f056485a40a4a6,0,1,0,0,0,0,0,0
0x11cc6f940e8cfecbe2d23c42a62e6a8783311f11,0,0,0,0,0,1,0,1
0x11d3794adc599f5fc4bfe5a4eb080d3c59d7da87,0,0,0,0,2,1,2,1
0x11d42824a14bd9964d5a382b8966a52dc751e303,0,0,0,2,0,0,0,2
0x11d989efcfe800dfe3627866c4ffd161ba11bdf1,0,0,0,0,0,3,0,3
0x11dfed68eed38081fd0dbc52a4ccbca12f8f8961,0,0,0,0,41,11,41,11
0x11ecc91c88f60831b43de16e2173bc63643fcc98,0,0,0,0,0,1,0,1
0x11f56430e72e5b6e9f9ddf1807d04d25d267e1a7,0,0,0,0,0,1,0,1
0x11fcb2410dbb70b7af40110c89fb433a19cd0e86,0,0,0,0,0,1,0,1
0x1212ebb1437a9e78e162a816e35f1a42f3544412,0,0,0,0,0,1,0,1
0x1219d22406028844bd567c6dc6eb0e38b7f1b0cc,0,0,0,0,0,1,0,1
0x1225f06e99a29430cbadb348e6f1df68ac9760f6,1,2,0,0,0,0,0,0
0x122bc1cb5503d07e91e4403e404356dd3515da06,0,0,0,0,0,1,0,1
0x122f0465362d9edc8336353f2ad2b61de2b2e413,0,0,1,0,0,0,1,0
0x123121caa008551d7235d906d1cf2d1704478dc7,0,0,1,0,0,0,1,0
0x1233498fe66e2e7f787e34c852564b2d4b0057bd,0,0,0,0,0,16,0,16
0x123be94bca3e5ae858039112d14c1c740a3989f9,0,0,1,0,0,0,1,0
0x123c1ce8015d37cceae96b558abf6b314edd3a81,0,0,3,0,0,0,3,0
0x123d21efe44a4938bcfd6392956146436cf268ea,0,0,0,2,0,0,0,2
0x123f54c4066672f157d695d5bbed046a9987304c,0,0,0,1,0,0,0,1
0x125886032eddcda7bfe834cd3447499f107b2372,0,0,0,0,0,1,0,1
0x125da3a6f579b9c40cd474841c3d0e2e4fd949ef,0,0,1,0,0,0,1,0
0x125dde02257f9701128bf7504c9db33257fe9612,0,0,1,0,0,0,1,0
0x126799dd624879ca0c59f1fd11e44fec770ce2b8,0,0,1,0,0,0,1,0
0x1277ebe8c161802c273c666d0884c1879f36b2d7,0,0,0,0,1,1,1,1
0x128b79937a0ede33258992c9668455f997f1af24,0,0,2,0,0,0,2,0
0x128d6e1e3871922164d74491ecf600ffe2372f4d,0,0,0,0,0,1,0,1
0x128e151b59181e923b0fd9e82ee7a7175fcc6c2f,0,1,0,1,0,0,0,1
0x129345d959ae69c45569a0aa2bc792518704e2d9,0,0,1,0,0,0,1,0
