wallet,collection,level_2,days_held
0x51eb80649810abaf37799ec8196db3dbccb3de34,CyberKongz VX,min_days,1475.832
0x51eb80649810abaf37799ec8196db3dbccb3de34,CyberKongz VX,p50_days,1475.8475
0x51eb80649810abaf37799ec8196db3dbccb3de34,CyberKongz VX,avg_days,1475.8475
0x51eb80649810abaf37799ec8196db3dbccb3de34,CyberKongz VX,max_days,1475.863
0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e,CyberKongz Genkai,tokens,2.0
0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e,CyberKongz Genkai,min_days,790.854
0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e,CyberKongz Genkai,p50_days,790.8725
0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e,CyberKongz Genkai,avg_days,790.8725
0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e,CyberKongz Genkai,max_days,790.891
0x520660daf61fdb4514bf2db7749d8313a6520ee2,CyberKongz Genkai,tokens,1.0
0x520660daf61fdb4514bf2db7749d8313a6520ee2,CyberKongz Genkai,min_days,768.77
0x520660daf61fdb4514bf2db7749d8313a6520ee2,CyberKongz Genkai,p50_days,768.77
0x520660daf61fdb4514bf2db7749d8313a6520ee2,CyberKongz Genkai,avg_days,768.77
0x520660daf61fdb4514bf2db7749d8313a6520ee2,CyberKongz Genkai,max_days,768.77
0x5206eb2c93f18027661b591ac1029f3cc96171cd,CyberKongz VX,tokens,1.0
0x5206eb2c93f18027661b591ac1029f3cc96171cd,CyberKongz VX,min_days,948.874
0x5206eb2c93f18027661b591ac1029f3cc96171cd,CyberKongz VX,p50_days,948.874
0x5206eb2c93f18027661b591ac1029f3cc96171cd,CyberKongz VX,avg_days,948.874
0x5206eb2c93f18027661b591ac1029f3cc96171cd,CyberKongz VX,max_days,948.874
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz Babies,tokens,1.0
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz Babies,min_days,16.055
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz Babies,p50_days,16.055
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz Babies,avg_days,16.055
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz Babies,max_days,16.055
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz VX,tokens,1.0
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz VX,min_days,154.43
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz VX,p50_days,154.43
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz VX,avg_days,154.43
0x521956486795001545d66058a79278a7a957f9ee,CyberKongz VX,max_days,154.43
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Babies,tokens,1.0
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Babies,min_days,1057.84
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Babies,p50_days,1057.84
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Babies,avg_days,1057.84
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Babies,max_days,1057.84
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Genkai,tokens,1.0
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Genkai,min_days,790.813
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Genkai,p50_days,790.813
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Genkai,avg_days,790.813
0x521a9190226e5dc7c36e3776992c30c691fca952,CyberKongz Genkai,max_days,790.813
0x5230323fa592d301105f21b2ea8a3c8fa9dc0407,CyberKongz VX,tokens,1.0
0x5230323fa592d301105f21b2ea8a3c8fa9dc0407,CyberKongz VX,min_days,1491.531
0x5230323fa592d301105f21b2ea8a3c8fa9dc0407,CyberKongz VX,p50_days,1491.531
0x5230323fa592d301105f21b2ea8a3c8fa9dc0407,CyberKongz VX,avg_days,1491.531
0x5230323fa592d301105f21b2ea8a3c8fa9dc0407,CyberKongz VX,max_days,1491.531
0x52620dd4e5bcb79688e0585d04438532790fb836,CyberKongz Genkai,tokens,3.0
0x52620dd4e5bcb79688e0585d04438532790fb836,CyberKongz Genkai,min_days,790.864
0x52620dd4e5bcb79688e0585d04438532790fb836,CyberKongz Genkai,p50_days,790.864
0x52620dd4e5bcb79688e0585d04438532790fb836,CyberKongz Genkai,avg_days,790.8740000000001
0x52620dd4e5bcb79688e0585d04438532790fb836,CyberKongz Genkai,max_days,790.894
0x5263d3df74cddafafa867d404a94dcb4e3c50661,CyberKongz VX,tokens,2.0
0x5263d3df74cddafafa867d404a94dcb4e3c50661,CyberKongz VX,min_days,648.76
0x5263d3df74cddafafa867d404a94dcb4e3c50661,CyberKongz VX,p50_days,987.715
0x5263d3df74cddafafa867d404a94dcb4e3c50661,CyberKongz VX,avg_days,987.715
0x5263d3df74cddafafa867d404a94dcb4e3c50661,CyberKongz VX,max_days,1326.67
0x526dff0921cfd30eec242f12c9f5e84b1322549f,CyberKongz VX,tokens,1.0
0x526dff0921cfd30eec242f12c9f5e84b1322549f,CyberKongz VX,min_days,99.522
0x526dff0921cfd30eec242f12c9f5e84b1322549f,CyberKongz VX,p50_days,99.522
0x526dff0921cfd30eec242f12c9f5e84b1322549f,CyberKongz VX,avg_days,99.522
0x526dff0921cfd30eec242f12c9f5e84b1322549f,CyberKongz VX,max_days,99.522
0x5290753d7d764c0b95a519c8ff0bf2cf859077dd,CyberKongz Babies,tokens,1.0
0x5290753d7d764c0b95a519c8ff0bf2cf859077dd,CyberKongz Babies,min_days,67.086
0x5290753d7d764c0b95a519c8ff0bf2cf859077dd,CyberKongz Babies,p50_days,67.086
0x5290753d7d764c0b95a519c8ff0bf2cf859077dd,CyberKongz Babies,avg_days,67.086
0x5290753d7d764c0b95a519c8ff0bf2cf859077dd,CyberKongz Babies,max_days,67.086
0x5295e6d3d921715270b918317fa271f07e4b13e0,CyberKongz VX,tokens,2.0
0x5295e6d3d921715270b918317fa271f07e4b13e0,CyberKongz VX,min_days,1303.552
0x5295e6d3d921715270b918317fa271f07e4b13e0,CyberKongz VX,p50_days,1303.873
0x5295e6d3d921715270b918317fa271f07e4b13e0,CyberKongz VX,avg_days,1303.873
0x5295e6d3d921715270b918317fa271f07e4b13e0,CyberKongz VX,max_days,1304.194
0x52981e081ea651a41e08a44f90c7895a70c3e198,CyberKongz Genkai,tokens,1.0
0x52981e081ea651a41e08a44f90c7895a70c3e198,CyberKongz Genkai,min_days,790.839
0x52981e081ea651a41e08a44f90c7895a70c3e198,CyberKongz Genkai,p50_days,790.839
0x52981e081ea651a41e08a44f90c7895a70c3e198,CyberKongz Genkai,avg_days,790.839
0x52981e081ea651a41e08a44f90c7895a70c3e198,CyberKongz Genkai,max_days,790.839
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Babies,tokens,2.0
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Babies,min_days,295.442
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Babies,p50_days,295.4425
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Babies,avg_days,295.4425
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Babies,max_days,295.443
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Genesis,tokens,3.0
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Genesis,min_days,583.923
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Genesis,p50_days,1473.676
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Genesis,avg_days,1177.0916666666667
0x529855cfe2e86bf4848f9cb612978188be30c4ba,CyberKongz Genesis,max_days,1473.676
0x52a082a751042c8cc83359308452ee3dddfa5065,CyberKongz Genkai,tokens,4.0
0x52a082a751042c8cc83359308452ee3dddfa5065,CyberKongz Genkai,min_days,790.879
0x52a082a751042c8cc83359308452ee3dddfa5065,CyberKongz Genkai,p50_days,790.888
0x52a082a751042c8cc83359308452ee3dddfa5065,CyberKongz Genkai,avg_days,790.888
0x52a082a751042c8cc83359308452ee3dddfa5065,CyberKongz Genkai,max_days,790.897
0x52a760331b06453c531f52c3a7b3c2bac21724da,CyberKongz VX,tokens,1.0
0x52a760331b06453c531f52c3a7b3c2bac21724da,CyberKongz VX,min_days,833.726
0x52a760331b06453c531f52c3a7b3c2bac21724da,CyberKongz VX,p50_days,833.726
0x52a760331b06453c531f52c3a7b3c2bac21724da,CyberKongz VX,avg_days,833.726
0x52a760331b06453c531f52c3a7b3c2bac21724da,CyberKongz VX,max_days,833.726
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Babies,tokens,1.0
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Babies,min_days,1233.295
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Babies,p50_days,1233.295
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Babies,avg_days,1233.295
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Babies,max_days,1233.295
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Genkai,tokens,1.0
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Genkai,min_days,790.813
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Genkai,p50_days,790.813
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Genkai,avg_days,790.813
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz Genkai,max_days,790.813
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz VX,tokens,1.0
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz VX,min_days,1360.962
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz VX,p50_days,1360.962
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz VX,avg_days,1360.962
0x52ac1957811fef0ab7ffa93d0180e6b6e284336a,CyberKongz VX,max_days,1360.962
0x52ac5eb8d42cb62a1a97556fdafc59a74a19fa8b,CyberKongz VX,tokens,1.0
0x52ac5eb8d42cb62a1a97556fdafc59a74a19fa8b,CyberKongz VX,min_days,1453.089
0x52ac5eb8d42cb62a1a97556fdafc59a74a19fa8b,CyberKongz VX,p50_days,1453.089
0x52ac5eb8d42cb62a1a97556fdafc59a74a19fa8b,CyberKongz VX,avg_days,1453.089
0x52ac5eb8d42cb62a1a97556fdafc59a74a19fa8b,CyberKongz VX,max_days,1453.089
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Babies,tokens,1.0
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Babies,min_days,1453.33
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Babies,p50_days,1453.33
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Babies,avg_days,1453.33
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Babies,max_days,1453.33
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Genkai,tokens,1.0
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Genkai,min_days,790.809
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Genkai,p50_days,790.809
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Genkai,avg_days,790.809
0x52adb87e1145bc874213cd3588084636f6e882b8,CyberKongz Genkai,max_days,790.809
0x52adebe73ab8cee48765a616053359ac26e38c86,CyberKongz VX,tokens,1.0
0x52adebe73ab8cee48765a616053359ac26e38c86,CyberKongz VX,min_days,1341.796
0x52adebe73ab8cee48765a616053359ac26e38c86,CyberKongz VX,p50_days,1341.796
0x52adebe73ab8cee48765a616053359ac26e38c86,CyberKongz VX,avg_days,1341.796
0x52adebe73ab8cee48765a616053359ac26e38c86,CyberKongz VX,max_days,1341.796
0x52ba8c4c6f165582ae1d553c92889c742ed141e6,CyberKongz VX,tokens,1.0
0x52ba8c4c6f165582ae1d553c92889c742ed141e6,CyberKongz VX,min_days,860.182
0x52ba8c4c6f165582ae1d553c92889c742ed141e6,CyberKongz VX,p50_days,860.182
0x52ba8c4c6f165582ae1d553c92889c742ed141e6,CyberKongz VX,avg_days,860.182
0x52ba8c4c6f165582ae1d553c92889c742ed141e6,CyberKongz VX,max_days,860.182
0x52c28dcbac565d47773406314cb5a002a42389c2,CyberKongz VX,tokens,1.0
0x52c28dcbac565d47773406314cb5a002a42389c2,CyberKongz VX,min_days,1500.973
0x52c28dcbac565d47773406314cb5a002a42389c2,CyberKongz VX,p50_days,1500.973
0x52c28dcbac565d47773406314cb5a002a42389c2,CyberKongz VX,avg_days,1500.973
0x52c28dcbac565d47773406314cb5a002a42389c2,CyberKongz VX,max_days,1500.973
0x52cc0700b89d28617cf769caabc08aa780af95fe,CyberKongz VX,tokens,2.0
0x52cc0700b89d28617cf769caabc08aa780af95fe,CyberKongz VX,min_days,1404.331
0x52cc0700b89d28617cf769caabc08aa780af95fe,CyberKongz VX,p50_days,1404.349
0x52cc0700b89d28617cf769caabc08aa780af95fe,CyberKongz VX,avg_days,1404.349
0x52cc0700b89d28617cf769caabc08aa780af95fe,CyberKongz VX,max_days,1404.367
0x52d53e394a5fa689359de855aa0abcee4d8921bb,CyberKongz VX,tokens,4.0
0x52d53e394a5fa689359de855aa0abcee4d8921bb,CyberKongz VX,min_days,1491.164
0x52d53e394a5fa689359de855aa0abcee4d8921bb,CyberKongz VX,p50_days,1493.0145
0x52d53e394a5fa689359de855aa0abcee4d8921bb,CyberKongz VX,avg_days,1492.55275
0x52d53e394a5fa689359de855aa0abcee4d8921bb,CyberKongz VX,max_days,1493.018
0x52d5ba63bf57b938010439c31eae1d69b6e5ba1c,CyberKongz Genkai,tokens,2.0
0x52d5ba63bf57b938010439c31eae1d69b6e5ba1c,CyberKongz Genkai,min_days,790.883
0x52d5ba63bf57b938010439c31eae1d69b6e5ba1c,CyberKongz Genkai,p50_days,790.8900000000001
0x52d5ba63bf57b938010439c31eae1d69b6e5ba1c,CyberKongz Genkai,avg_days,790.8900000000001
0x52d5ba63bf57b938010439c31eae1d69b6e5ba1c,CyberKongz Genkai,max_days,790.897
0x52e05800d126ebe6682d254eb79651716993dfe5,CyberKongz VX,tokens,1.0
0x52e05800d126ebe6682d254eb79651716993dfe5,CyberKongz VX,min_days,1030.583
0x52e05800d126ebe6682d254eb79651716993dfe5,CyberKongz VX,p50_days,1030.583
0x52e05800d126ebe6682d254eb79651716993dfe5,CyberKongz VX,avg_days,1030.583
0x52e05800d126ebe6682d254eb79651716993dfe5,CyberKongz VX,max_days,1030.583
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Babies,tokens,2.0
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Babies,min_days,1072.614
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Babies,p50_days,1072.6154999999999
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Babies,avg_days,1072.6154999999999
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Babies,max_days,1072.617
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genesis,tokens,1.0
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genesis,min_days,1072.614
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genesis,p50_days,1072.614
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genesis,avg_days,1072.614
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genesis,max_days,1072.614
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genkai,tokens,6.0
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genkai,min_days,790.821
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genkai,p50_days,790.821
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genkai,avg_days,790.821
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,CyberKongz Genkai,max_days,790.821
0x530a5609297a168ba0316af3420e5b138b2a2a27,CyberKongz VX,tokens,1.0
0x530a5609297a168ba0316af3420e5b138b2a2a27,CyberKongz VX,min_days,1300.786
0x530a5609297a168ba0316af3420e5b138b2a2a27,CyberKongz VX,p50_days,1300.786
0x530a5609297a168ba0316af3420e5b138b2a2a27,CyberKongz VX,avg_days,1300.786
0x530a5609297a168ba0316af3420e5b138b2a2a27,CyberKongz VX,max_days,1300.786
0x531f479130f1066b43d954698baff3970d275c9a,CyberKongz VX,tokens,1.0
0x531f479130f1066b43d954698baff3970d275c9a,CyberKongz VX,min_days,1472.078
0x531f479130f1066b43d954698baff3970d275c9a,CyberKongz VX,p50_days,1472.078
0x531f479130f1066b43d954698baff3970d275c9a,CyberKongz VX,avg_days,1472.078
0x531f479130f1066b43d954698baff3970d275c9a,CyberKongz VX,max_days,1472.078
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Babies,tokens,2.0
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Babies,min_days,1331.879
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Babies,p50_days,1339.429
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Babies,avg_days,1339.429
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Babies,max_days,1346.979
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Genkai,tokens,2.0
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Genkai,min_days,790.816
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Genkai,p50_days,790.816
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Genkai,avg_days,790.816
0x5324793c49a2e05165b341b5ac898d040ce27c14,CyberKongz Genkai,max_days,790.816
0x533bde203da80e4c4c8986804a7b9555eba214f0,CyberKongz Babies,tokens,2.0
0x533bde203da80e4c4c8986804a7b9555eba214f0,CyberKongz Babies,min_days,1055.939
0x533bde203da80e4c4c8986804a7b9555eba214f0,CyberKongz Babies,p50_days,1056.006
0x533bde203da80e4c4c8986804a7b9555eba214f0,CyberKongz Babies,avg_days,1056.006
0x533bde203da80e4c4c8986804a7b9555eba214f0,CyberKongz Babies,max_days,1056.073
0x533ce290b9d86720d2d0fc7b9b6d7cefc613dd77,CyberKongz VX,tokens,2.0
0x533ce290b9d86720d2d0fc7b9b6d7cefc613dd77,CyberKongz VX,min_days,606.578
0x533ce290b9d86720d2d0fc7b9b6d7cefc613dd77,CyberKongz VX,p50_days,606.578
0x533ce290b9d86720d2d0fc7b9b6d7cefc613dd77,CyberKongz VX,avg_days,606.578
0x533ce290b9d86720d2d0fc7b9b6d7cefc613dd77,CyberKongz VX,max_days,606.578
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Babies,tokens,2.0
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Babies,min_days,1135.357
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Babies,p50_days,1235.0045
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Babies,avg_days,1235.0045
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Babies,max_days,1334.652
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genesis,tokens,1.0
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genesis,min_days,1145.756
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genesis,p50_days,1145.756
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genesis,avg_days,1145.756
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genesis,max_days,1145.756
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genkai,tokens,5.0
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genkai,min_days,790.818
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genkai,p50_days,790.818
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genkai,avg_days,790.8224
0x53422d7da1334bab84a5ee9b70e1c5f39f635a0b,CyberKongz Genkai,max_days,790.84
0x5355107f02c6c1ffeab373699ba12b8463062e1c,CyberKongz Genkai,tokens,1.0
0x5355107f02c6c1ffeab373699ba12b8463062e1c,CyberKongz Genkai,min_days,145.591
0x5355107f02c6c1ffeab373699ba12b8463062e1c,CyberKongz Genkai,p50_days,145.591
0x5355107f02c6c1ffeab373699ba12b8463062e1c,CyberKongz Genkai,avg_days,145.591
0x5355107f02c6c1ffeab373699ba12b8463062e1c,CyberKongz Genkai,max_days,145.591
0x5359ba5f1db3e7c5f28e1e1f8e3cb1c48a1efd9d,CyberKongz VX,tokens,1.0
0x5359ba5f1db3e7c5f28e1e1f8e3cb1c48a1efd9d,CyberKongz VX,min_days,1347.594
0x5359ba5f1db3e7c5f28e1e1f8e3cb1c48a1efd9d,CyberKongz VX,p50_days,1347.594
0x5359ba5f1db3e7c5f28e1e1f8e3cb1c48a1efd9d,CyberKongz VX,avg_days,1347.594
0x5359ba5f1db3e7c5f28e1e1f8e3cb1c48a1efd9d,CyberKongz VX,max_days,1347.594
0x535b02b47d5d0d8b08ce93066c0660f717694998,CyberKongz Genkai,tokens,1.0
0x535b02b47d5d0d8b08ce93066c0660f717694998,CyberKongz Genkai,min_days,519.678
0x535b02b47d5d0d8b08ce93066c0660f717694998,CyberKongz Genkai,p50_days,519.678
0x535b02b47d5d0d8b08ce93066c0660f717694998,CyberKongz Genkai,avg_days,519.678
0x535b02b47d5d0d8b08ce93066c0660f717694998,CyberKongz Genkai,max_days,519.678
0x535ea1b10ec3565421a87f4869a2182fcbc7b7fe,CyberKongz VX,tokens,1.0
0x535ea1b10ec3565421a87f4869a2182fcbc7b7fe,CyberKongz VX,min_days,1349.14
0x535ea1b10ec3565421a87f4869a2182fcbc7b7fe,CyberKongz VX,p50_days,1349.14
0x535ea1b10ec3565421a87f4869a2182fcbc7b7fe,CyberKongz VX,avg_days,1349.14
0x535ea1b10ec3565421a87f4869a2182fcbc7b7fe,CyberKongz VX,max_days,1349.14
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Babies,tokens,1.0
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Babies,min_days,35.91
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Babies,p50_days,35.91
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Babies,avg_days,35.91
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Babies,max_days,35.91
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Genkai,tokens,1.0
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Genkai,min_days,12.975
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Genkai,p50_days,12.975
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Genkai,avg_days,12.975
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz Genkai,max_days,12.975
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz VX,tokens,1.0
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz VX,min_days,32.128
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz VX,p50_days,32.128
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz VX,avg_days,32.128
0x536ac6317708e68a8fa4c4c43d4ff3ccb8e9bd5a,CyberKongz VX,max_days,32.128
0x5370f6982e49b2ae275043ff54807e9eefdbad27,CyberKongz VX,tokens,1.0
0x5370f6982e49b2ae275043ff54807e9eefdbad27,CyberKongz VX,min_days,770.544
0x5370f6982e49b2ae275043ff54807e9eefdbad27,CyberKongz VX,p50_days,770.544
0x5370f6982e49b2ae275043ff54807e9eefdbad27,CyberKongz VX,avg_days,770.544
0x5370f6982e49b2ae275043ff54807e9eefdbad27,CyberKongz VX,max_days,770.544
0x537467d94dbc6fa97f7f84aa5ec7c595d570525c,CyberKongz VX,tokens,1.0
0x537467d94dbc6fa97f7f84aa5ec7c595d570525c,CyberKongz VX,min_days,1352.481
0x537467d94dbc6fa97f7f84aa5ec7c595d570525c,CyberKongz VX,p50_days,1352.481
0x537467d94dbc6fa97f7f84aa5ec7c595d570525c,CyberKongz VX,avg_days,1352.481
0x537467d94dbc6fa97f7f84aa5ec7c595d570525c,CyberKongz VX,max_days,1352.481
0x538263e78061954e516349b7a4c2fb31ffc0b81e,CyberKongz VX,tokens,1.0
0x538263e78061954e516349b7a4c2fb31ffc0b81e,CyberKongz VX,min_days,205.232
0x538263e78061954e516349b7a4c2fb31ffc0b81e,CyberKongz VX,p50_days,205.232
0x538263e78061954e516349b7a4c2fb31ffc0b81e,CyberKongz VX,avg_days,205.232
0x538263e78061954e516349b7a4c2fb31ffc0b81e,CyberKongz VX,max_days,205.232
0x538b4e612be2bbf632ea5e881f1c202798bacb22,CyberKongz VX,tokens,1.0
0x538b4e612be2bbf632ea5e881f1c202798bacb22,CyberKongz VX,min_days,1497.385
0x538b4e612be2bbf632ea5e881f1c202798bacb22,CyberKongz VX,p50_days,1497.385
0x538b4e612be2bbf632ea5e881f1c202798bacb22,CyberKongz VX,avg_days,1497.385
0x538b4e612be2bbf632ea5e881f1c202798bacb22,CyberKongz VX,max_days,1497.385
0x53966182278b2ba96631cbccd7ff9d559193f7ca,CyberKongz VX,tokens,1.0
0x53966182278b2ba96631cbccd7ff9d559193f7ca,CyberKongz VX,min_days,76.927
0x53966182278b2ba96631cbccd7ff9d559193f7ca,CyberKongz VX,p50_days,76.927
0x53966182278b2ba96631cbccd7ff9d559193f7ca,CyberKongz VX,avg_days,76.927
0x53966182278b2ba96631cbccd7ff9d559193f7ca,CyberKongz VX,max_days,76.927
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Babies,tokens,1.0
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Babies,min_days,1285.095
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Babies,p50_days,1285.095
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Babies,avg_days,1285.095
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Babies,max_days,1285.095
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Genkai,tokens,1.0
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Genkai,min_days,790.807
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Genkai,p50_days,790.807
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Genkai,avg_days,790.807
0x539882ced3289d550e901a80c3d41215ed057833,CyberKongz Genkai,max_days,790.807
0x53afeb120edce5d778cab7de76d34f5fcd92c7d0,CyberKongz Babies,tokens,12.0
0x53afeb120edce5d778cab7de76d34f5fcd92c7d0,CyberKongz Babies,min_days,1336.013
0x53afeb120edce5d778cab7de76d34f5fcd92c7d0,CyberKongz Babies,p50_days,1460.897
